
param Demanda :=
18 14 19 0.9715
18 14 20 0.9917
18 14 21 0.8352
18 14 22 0.752
18 14 23 0.6365
18 14 24 0.4636
18 15 1 0.4333
18 15 2 0.4211
18 15 3 0.3769
18 15 4 0.4731
18 15 5 0.3864
18 15 6 0.5365
18 15 7 0.712
18 15 8 0.669
18 15 9 0.5854
18 15 10 0.5468
18 15 11 0.6154
18 15 12 0.5709
18 15 13 0.6245
18 15 14 0.5985
18 15 15 0.5823
18 15 16 0.6098
18 15 17 0.4402
18 15 18 0.5461
18 15 19 0.7787
18 15 20 0.8863
18 15 21 0.9854
18 15 22 0.8089
18 15 23 0.667
18 15 24 0.6309
18 16 1 0.4463
18 16 2 0.4083
18 16 3 0.4085
18 16 4 0.4274
18 16 5 0.4099
18 16 6 0.5623
18 16 7 0.6626
18 16 8 0.7128
18 16 9 0.5977
18 16 10 0.5573
18 16 11 0.5894
18 16 12 0.5623
18 16 13 0.5675
18 16 14 0.5621
18 16 15 0.6295
18 16 16 0.6352
18 16 17 0.4728
18 16 18 0.5111
18 16 19 0.7326
18 16 20 0.8274
18 16 21 0.9262
18 16 22 0.7337
18 16 23 0.7223
18 16 24 0.5339
18 17 1 0.2957
18 17 2 0.2671
18 17 3 0.2342
18 17 4 0.2542
18 17 5 0.2152
18 17 6 0.4819
18 17 7 0.6997
18 17 8 0.4824
18 17 9 0.4474
18 17 10 0.351
18 17 11 0.41
18 17 12 0.481
18 17 13 0.4243
18 17 14 0.3996
18 17 15 0.3778
18 17 16 0.3875
18 17 17 0.4991
18 17 18 0.3653
18 17 19 0.5991
18 17 20 0.8336
18 17 21 1.0832
18 17 22 0.9085
18 17 23 0.6601
18 17 24 0.3601
18 18 1 0.3053
18 18 2 0.3823
18 18 3 0.3592
18 18 4 0.3621
18 18 5 0.3468
18 18 6 0.3609
18 18 7 0.3698
18 18 8 0.6012
18 18 9 0.6521
18 18 10 0.482
18 18 11 0.6151
18 18 12 1.0293
18 18 13 0.9802
18 18 14 0.7929
18 18 15 0.6031
18 18 16 0.6287
18 18 17 0.592
18 18 18 0.4568
18 18 19 0.5974
18 18 20 0.7635
18 18 21 0.8522
18 18 22 0.7517
18 18 23 0.6898
18 18 24 0.5186
18 19 1 0.4645
18 19 2 0.3705
18 19 3 0.4119
18 19 4 0.462
18 19 5 0.3845
18 19 6 0.5523
18 19 7 0.7438
18 19 8 0.6401
18 19 9 0.5568
18 19 10 0.6006
18 19 11 0.5937
18 19 12 0.5655
18 19 13 0.618
18 19 14 0.576
18 19 15 0.6498
18 19 16 0.6385
18 19 17 0.4792
18 19 18 0.5367
18 19 19 0.6563
18 19 20 0.8752
18 19 21 0.965
18 19 22 0.7283
18 19 23 0.6949
18 19 24 0.582
18 20 1 0.2797
18 20 2 0.2495
18 20 3 0.252
18 20 4 0.2797
18 20 5 0.2205
18 20 6 0.3956
18 20 7 0.424
18 20 8 0.3378
18 20 9 0.3354
18 20 10 0.419
18 20 11 0.3994
18 20 12 0.4894
18 20 13 0.5981
18 20 14 0.3885
18 20 15 0.3843
18 20 16 0.4625
18 20 17 0.4938
18 20 18 0.5464
18 20 19 0.8021
18 20 20 0.9811
18 20 21 1.0581
18 20 22 0.9179
18 20 23 0.6959
18 20 24 0.3581
18 21 1 0.3046
18 21 2 0.2399
18 21 3 0.2407
18 21 4 0.2575
18 21 5 0.2336
18 21 6 0.4698
18 21 7 0.6337
18 21 8 0.4806
18 21 9 0.4664
18 21 10 0.3356
18 21 11 0.3957
18 21 12 0.486
18 21 13 0.405
18 21 14 0.3968
18 21 15 0.3884
18 21 16 0.4441
18 21 17 0.4842
18 21 18 0.3454
18 21 19 0.5876
18 21 20 0.7759
18 21 21 1.0145
18 21 22 0.8216
18 21 23 0.7139
18 21 24 0.3866
18 22 1 0.288
18 22 2 0.2605
18 22 3 0.275
18 22 4 0.2644
18 22 5 0.2351
18 22 6 0.4315
18 22 7 0.4209
18 22 8 0.3556
18 22 9 0.3746
18 22 10 0.4606
18 22 11 0.3693
18 22 12 0.4731
18 22 13 0.5534
18 22 14 0.3729
18 22 15 0.3708
18 22 16 0.4247
18 22 17 0.4828
18 22 18 0.5349
18 22 19 0.7263
18 22 20 0.9834
18 22 21 1.0594
18 22 22 1.0086
18 22 23 0.6512
18 22 24 0.3376
18 23 1 0.2988
18 23 2 0.39
18 23 3 0.3912
18 23 4 0.3444
18 23 5 0.3335
18 23 6 0.3476
18 23 7 0.3332
18 23 8 0.591
18 23 9 0.6472
18 23 10 0.5408
18 23 11 0.5713
18 23 12 1.0817
18 23 13 0.9021
18 23 14 0.7829
18 23 15 0.6795
18 23 16 0.6228
18 23 17 0.5797
18 23 18 0.4479
18 23 19 0.6634
18 23 20 0.6917
18 23 21 0.7754
18 23 22 0.7458
18 23 23 0.6127
18 23 24 0.5055
18 24 1 0.2687
18 24 2 0.3156
18 24 3 0.2638
18 24 4 0.2526
18 24 5 0.3311
18 24 6 0.3461
18 24 7 0.4078
18 24 8 0.4061
18 24 9 0.3696
18 24 10 0.5027
18 24 11 0.5261
18 24 12 0.5609
18 24 13 0.4918
18 24 14 0.5127
18 24 15 0.4973
18 24 16 0.4143
18 24 17 0.4955
18 24 18 0.5953
18 24 19 0.9017
18 24 20 0.9213
18 24 21 0.8407
18 24 22 0.7363
18 24 23 0.6117
18 24 24 0.4727
18 25 1 0.4602
18 25 2 0.4197
18 25 3 0.3421
18 25 4 0.4109
18 25 5 0.3699
18 25 6 0.5563
18 25 7 0.6705
18 25 8 0.6281
18 25 9 0.5822
18 25 10 0.631
18 25 11 0.585
18 25 12 0.5659
18 25 13 0.6137
18 25 14 0.6452
18 25 15 0.5676
18 25 16 0.5708
18 25 17 0.5236
18 25 18 0.4976
18 25 19 0.732
18 25 20 0.8158
18 25 21 1.0176
18 25 22 0.8527
18 25 23 0.725
18 25 24 0.5996
18 26 1 0.2974
18 26 2 0.3444
18 26 3 0.3784
18 26 4 0.3375
18 26 5 0.3102
18 26 6 0.3683
18 26 7 0.3955
18 26 8 0.5585
18 26 9 0.6405
18 26 10 0.5114
18 26 11 0.5263
18 26 12 0.9153
18 26 13 1.0321
18 26 14 0.674
18 26 15 0.6728
18 26 16 0.6134
18 26 17 0.5203
18 26 18 0.5158
18 26 19 0.641
18 26 20 0.6884
18 26 21 0.85
18 26 22 0.7882
18 26 23 0.7261
18 26 24 0.5977
18 27 1 0.2929
18 27 2 0.3297
18 27 3 0.2779
18 27 4 0.2659
18 27 5 0.3179
18 27 6 0.2993
18 27 7 0.4022
18 27 8 0.3464
18 27 9 0.4087
18 27 10 0.5082
18 27 11 0.5558
18 27 12 0.5757
18 27 13 0.512
18 27 14 0.4643
18 27 15 0.4439
18 27 16 0.4584
18 27 17 0.5173
18 27 18 0.5541
18 27 19 0.8825
18 27 20 1.0497
18 27 21 0.9086
18 27 22 0.7111
18 27 23 0.6151
18 27 24 0.4743
18 28 1 0.3183
18 28 2 0.3834
18 28 3 0.3578
18 28 4 0.3162
18 28 5 0.3372
18 28 6 0.3837
18 28 7 0.3855
18 28 8 0.6159
18 28 9 0.6677
18 28 10 0.5415
18 28 11 0.5649
18 28 12 1.0743
18 28 13 0.9132
18 28 14 0.7958
18 28 15 0.6588
18 28 16 0.6221
18 28 17 0.5787
18 28 18 0.4401
18 28 19 0.5642
18 28 20 0.7753
18 28 21 0.8592
18 28 22 0.7012
18 28 23 0.7152
18 28 24 0.5384
18 29 1 0.2709
18 29 2 0.3037
18 29 3 0.2459
18 29 4 0.272
18 29 5 0.2874
18 29 6 0.3229
18 29 7 0.3823
18 29 8 0.3532
18 29 9 0.4019
18 29 10 0.4859
18 29 11 0.5436
18 29 12 0.5553
18 29 13 0.5577
18 29 14 0.464
18 29 15 0.4919
18 29 16 0.4415
18 29 17 0.5115
18 29 18 0.5662
18 29 19 0.8357
18 29 20 1.0271
18 29 21 0.8357
18 29 22 0.7086
18 29 23 0.668
18 29 24 0.4826
18 30 1 0.274
18 30 2 0.3187
18 30 3 0.2412
18 30 4 0.2816
18 30 5 0.3026
18 30 6 0.3184
18 30 7 0.4065
18 30 8 0.3366
18 30 9 0.4149
18 30 10 0.5042
18 30 11 0.5581
18 30 12 0.5227
18 30 13 0.5502
18 30 14 0.5218
18 30 15 0.4361
18 30 16 0.4389
18 30 17 0.5571
18 30 18 0.6693
18 30 19 0.9725
18 30 20 0.9474
18 30 21 0.9571
18 30 22 0.7177
18 30 23 0.5932
18 30 24 0.4327
18 31 1 0.3083
18 31 2 0.3348
18 31 3 0.2376
18 31 4 0.2883
18 31 5 0.3211
18 31 6 0.3164
18 31 7 0.3554
18 31 8 0.364
18 31 9 0.3727
18 31 10 0.4731
18 31 11 0.5578
18 31 12 0.5786
18 31 13 0.5061
18 31 14 0.4925
18 31 15 0.4505
18 31 16 0.4327
18 31 17 0.4799
18 31 18 0.5883
18 31 19 0.9426
18 31 20 0.9267
18 31 21 0.9648
18 31 22 0.6773
18 31 23 0.5948
18 31 24 0.4937
18 32 1 0.4262
18 32 2 0.4124
18 32 3 0.345
18 32 4 0.4265
18 32 5 0.3865
18 32 6 0.5499
18 32 7 0.6365
18 32 8 0.6187
18 32 9 0.6349
18 32 10 0.5489
18 32 11 0.6035
18 32 12 0.5219
18 32 13 0.558
18 32 14 0.6589
18 32 15 0.6509
18 32 16 0.6095
18 32 17 0.4446
18 32 18 0.5753
18 32 19 0.7745
18 32 20 0.8962
18 32 21 1.0762
18 32 22 0.8199
18 32 23 0.6626
18 32 24 0.5395
18 33 1 0.2777
18 33 2 0.3266
18 33 3 0.2625
18 33 4 0.2943
18 33 5 0.3178
18 33 6 0.358
18 33 7 0.3727
18 33 8 0.3928
18 33 9 0.3882
18 33 10 0.503
18 33 11 0.4897
18 33 12 0.595
18 33 13 0.521
18 33 14 0.5485
18 33 15 0.5008
18 33 16 0.4493
18 33 17 0.5297
18 33 18 0.6301
18 33 19 0.8291
18 33 20 0.9517
18 33 21 0.9241
18 33 22 0.7104
18 33 23 0.6515
18 33 24 0.4664
19 2 1 0.3175
19 2 2 0.3982
19 2 3 0.4117
19 2 4 0.322
19 2 5 0.3253
19 2 6 0.3722
19 2 7 0.3715
19 2 8 0.529
19 2 9 0.6299
19 2 10 0.4723
19 2 11 0.5839
19 2 12 0.9291
19 2 13 0.9881
19 2 14 0.6775
19 2 15 0.7004
19 2 16 0.7147
19 2 17 0.5784
19 2 18 0.4569
19 2 19 0.6438
19 2 20 0.7094
19 2 21 0.8672
19 2 22 0.787
19 2 23 0.7196
19 2 24 0.5367
19 3 1 0.4826
19 3 2 0.3711
19 3 3 0.3747
19 3 4 0.4169
19 3 5 0.3733
19 3 6 0.5085
19 3 7 0.6345
19 3 8 0.7077
19 3 9 0.6166
19 3 10 0.6275
19 3 11 0.6907
19 3 12 0.4884
19 3 13 0.5635
19 3 14 0.5778
19 3 15 0.5997
19 3 16 0.5542
19 3 17 0.5211
19 3 18 0.5786
19 3 19 0.7211
19 3 20 0.8168
19 3 21 1.0405
19 3 22 0.8162
19 3 23 0.6536
19 3 24 0.5275
19 4 1 0.2828
19 4 2 0.2944
19 4 3 0.2648
19 4 4 0.249
19 4 5 0.2482
19 4 6 0.3979
19 4 7 0.419
19 4 8 0.3583
19 4 9 0.3621
19 4 10 0.4849
19 4 11 0.4487
19 4 12 0.4157
19 4 13 0.5045
19 4 14 0.3686
19 4 15 0.4291
19 4 16 0.4701
19 4 17 0.4514
19 4 18 0.5569
19 4 19 0.7693
19 4 20 0.8669
19 4 21 0.937
19 4 22 1.0003
19 4 23 0.6198
19 4 24 0.3782
19 5 1 0.3551
19 5 2 0.3463
19 5 3 0.3872
19 5 4 0.3408
19 5 5 0.368
19 5 6 0.3368
19 5 7 0.4059
19 5 8 0.5377
19 5 9 0.6426
19 5 10 0.4726
19 5 11 0.5117
19 5 12 0.9444
19 5 13 1.0036
19 5 14 0.8039
19 5 15 0.605
19 5 16 0.7087
19 5 17 0.5923
19 5 18 0.474
19 5 19 0.616
19 5 20 0.8029
19 5 21 0.7991
19 5 22 0.6616
19 5 23 0.6092
19 5 24 0.5393
19 6 1 0.2678
19 6 2 0.2678
19 6 3 0.2387
19 6 4 0.2555
19 6 5 0.2215
19 6 6 0.409
19 6 7 0.6405
19 6 8 0.4721
19 6 9 0.4282
19 6 10 0.3879
19 6 11 0.41
19 6 12 0.4731
19 6 13 0.4131
19 6 14 0.3666
19 6 15 0.4051
19 6 16 0.38
19 6 17 0.4488
19 6 18 0.352
19 6 19 0.6247
19 6 20 0.8585
19 6 21 0.9359
19 6 22 0.8791
19 6 23 0.6421
19 6 24 0.3908
19 7 1 0.3328
19 7 2 0.3593
19 7 3 0.3678
19 7 4 0.3497
19 7 5 0.369
19 7 6 0.368
19 7 7 0.3371
19 7 8 0.5716
19 7 9 0.5617
19 7 10 0.5018
19 7 11 0.5687
19 7 12 0.9802
19 7 13 1.0084
19 7 14 0.7098
19 7 15 0.6272
19 7 16 0.7048
19 7 17 0.5554
19 7 18 0.4944
19 7 19 0.6434
19 7 20 0.7229
19 7 21 0.7815
19 7 22 0.6949
19 7 23 0.6786
19 7 24 0.5491
19 8 1 0.3522
19 8 2 0.3473
19 8 3 0.4156
19 8 4 0.3066
19 8 5 0.3179
19 8 6 0.3507
19 8 7 0.3667
19 8 8 0.589
19 8 9 0.5878
19 8 10 0.522
19 8 11 0.5895
19 8 12 0.978
19 8 13 0.8731
19 8 14 0.6957
19 8 15 0.6102
19 8 16 0.669
19 8 17 0.5133
19 8 18 0.4568
19 8 19 0.661
19 8 20 0.7145
19 8 21 0.7536
19 8 22 0.7505
19 8 23 0.6524
19 8 24 0.5188
19 9 1 0.2769
19 9 2 0.2496
19 9 3 0.2504
19 9 4 0.258
19 9 5 0.2139
19 9 6 0.4388
19 9 7 0.6724
19 9 8 0.4348
19 9 9 0.4824
19 9 10 0.3803
19 9 11 0.3735
19 9 12 0.4751
19 9 13 0.4144
19 9 14 0.3912
19 9 15 0.382
19 9 16 0.4097
19 9 17 0.4886
19 9 18 0.3622
19 9 19 0.58
19 9 20 0.8776
19 9 21 0.9019
19 9 22 0.8462
19 9 23 0.7294
19 9 24 0.3854
19 10 1 0.284
19 10 2 0.2563
19 10 3 0.2439
19 10 4 0.272
19 10 5 0.2623
19 10 6 0.4123
19 10 7 0.4688
19 10 8 0.3334
19 10 9 0.3934
19 10 10 0.4295
19 10 11 0.3764
19 10 12 0.4154
19 10 13 0.5469
19 10 14 0.3622
19 10 15 0.4297
19 10 16 0.4527
19 10 17 0.4759
19 10 18 0.5236
19 10 19 0.7596
19 10 20 0.8402
19 10 21 1.059
19 10 22 0.98
19 10 23 0.661
19 10 24 0.3826
19 11 1 0.3248
19 11 2 0.285
19 11 3 0.252
19 11 4 0.2527
19 11 5 0.2325
19 11 6 0.3917
19 11 7 0.4482
19 11 8 0.3552
19 11 9 0.3506
19 11 10 0.4295
19 11 11 0.4139
19 11 12 0.448
19 11 13 0.5281
19 11 14 0.4121
19 11 15 0.3833
19 11 16 0.4868
19 11 17 0.4828
19 11 18 0.5662
19 11 19 0.7521
19 11 20 0.9844
19 11 21 0.9068
19 11 22 0.9656
19 11 23 0.6591
19 11 24 0.3749
19 12 1 0.2657
19 12 2 0.2633
19 12 3 0.2805
19 12 4 0.2614
19 12 5 0.2207
19 12 6 0.4295
19 12 7 0.7205
19 12 8 0.4639
19 12 9 0.4507
19 12 10 0.3951
19 12 11 0.3797
19 12 12 0.5521
19 12 13 0.4009
19 12 14 0.3507
19 12 15 0.3634
19 12 16 0.3816
19 12 17 0.5019
19 12 18 0.3558
19 12 19 0.5903
19 12 20 0.7668
19 12 21 1.0668
19 12 22 0.9044
19 12 23 0.6321
19 12 24 0.3282
19 13 1 0.3352
19 13 2 0.3568
19 13 3 0.3801
19 13 4 0.3406
19 13 5 0.3269
19 13 6 0.3695
19 13 7 0.4026
19 13 8 0.5438
19 13 9 0.6508
19 13 10 0.5482
19 13 11 0.5319
19 13 12 0.9875
19 13 13 0.9613
19 13 14 0.7588
19 13 15 0.6237
19 13 16 0.6595
19 13 17 0.4919
19 13 18 0.4537
19 13 19 0.6453
19 13 20 0.7593
19 13 21 0.7494
19 13 22 0.7968
19 13 23 0.6807
19 13 24 0.5934
19 14 1 0.4218
19 14 2 0.4381
19 14 3 0.3618
19 14 4 0.4701
19 14 5 0.37
19 14 6 0.5675
19 14 7 0.6925
19 14 8 0.6162
19 14 9 0.6166
19 14 10 0.6376
19 14 11 0.5963
19 14 12 0.5371
19 14 13 0.5479
19 14 14 0.6529
19 14 15 0.5875
19 14 16 0.644
19 14 17 0.4596
19 14 18 0.5558
19 14 19 0.6947
19 14 20 0.8215
19 14 21 0.9566
19 14 22 0.8556
19 14 23 0.6941
19 14 24 0.626
19 15 1 0.4515
19 15 2 0.4243
19 15 3 0.3636
19 15 4 0.427
19 15 5 0.4258
19 15 6 0.4861
19 15 7 0.6151
19 15 8 0.6969
19 15 9 0.5649
19 15 10 0.5728
19 15 11 0.5684
19 15 12 0.5212
19 15 13 0.6009
19 15 14 0.676
19 15 15 0.6374
19 15 16 0.6653
19 15 17 0.4901
19 15 18 0.5925
19 15 19 0.7887
19 15 20 0.7625
19 15 21 1.0564
19 15 22 0.77
19 15 23 0.7241
19 15 24 0.6249
19 16 1 0.2892
19 16 2 0.2422
19 16 3 0.2815
19 16 4 0.2364
19 16 5 0.2489
19 16 6 0.4286
19 16 7 0.651
19 16 8 0.4413
19 16 9 0.4582
19 16 10 0.3882
19 16 11 0.3964
19 16 12 0.5592
19 16 13 0.4111
19 16 14 0.4162
19 16 15 0.3799
19 16 16 0.4083
19 16 17 0.4484
19 16 18 0.3208
19 16 19 0.5707
19 16 20 0.8041
19 16 21 0.9589
19 16 22 0.838
19 16 23 0.7194
19 16 24 0.3871
19 17 1 0.3031
19 17 2 0.2387
19 17 3 0.2464
19 17 4 0.2316
19 17 5 0.2071
19 17 6 0.4166
19 17 7 0.6986
19 17 8 0.4014
19 17 9 0.4832
19 17 10 0.3872
19 17 11 0.4043
19 17 12 0.5476
19 17 13 0.388
19 17 14 0.3867
19 17 15 0.4056
19 17 16 0.4054
19 17 17 0.5118
19 17 18 0.3665
19 17 19 0.5736
19 17 20 0.8579
19 17 21 0.9724
19 17 22 0.9263
19 17 23 0.6352
19 17 24 0.3626
19 18 1 0.2668
19 18 2 0.3006
19 18 3 0.2751
19 18 4 0.2734
19 18 5 0.3338
19 18 6 0.2996
19 18 7 0.3486
19 18 8 0.3896
19 18 9 0.433
19 18 10 0.4758
19 18 11 0.5809
19 18 12 0.5876
19 18 13 0.5381
19 18 14 0.4713
19 18 15 0.4994
19 18 16 0.4618
19 18 17 0.4875
19 18 18 0.6264
19 18 19 0.8309
19 18 20 0.9471
19 18 21 0.8498
19 18 22 0.6809
19 18 23 0.6075
19 18 24 0.4613
19 19 1 0.3035
19 19 2 0.2389
19 19 3 0.2534
19 19 4 0.2379
19 19 5 0.2071
19 19 6 0.3997
19 19 7 0.6894
19 19 8 0.4593
19 19 9 0.4575
19 19 10 0.3247
19 19 11 0.3925
19 19 12 0.5404
19 19 13 0.4094
19 19 14 0.3673
19 19 15 0.3598
19 19 16 0.4307
19 19 17 0.5338
19 19 18 0.3145
19 19 19 0.5808
19 19 20 0.7296
19 19 21 0.9478
19 19 22 0.7912
19 19 23 0.6851
19 19 24 0.3859
19 20 1 0.3097
19 20 2 0.3323
19 20 3 0.2824
19 20 4 0.2711
19 20 5 0.3377
19 20 6 0.3232
19 20 7 0.3643
19 20 8 0.3677
19 20 9 0.4091
19 20 10 0.5095
19 20 11 0.5524
19 20 12 0.5859
19 20 13 0.5465
19 20 14 0.4658
19 20 15 0.4783
19 20 16 0.4412
19 20 17 0.5571
19 20 18 0.6472
19 20 19 0.9613
19 20 20 0.9637
19 20 21 0.8361
19 20 22 0.7583
19 20 23 0.616
19 20 24 0.4325
19 21 1 0.3042
19 21 2 0.2319
19 21 3 0.2788
19 21 4 0.2577
19 21 5 0.2362
19 21 6 0.4253
19 21 7 0.6871
19 21 8 0.4765
19 21 9 0.4693
19 21 10 0.3671
19 21 11 0.4082
19 21 12 0.5519
19 21 13 0.4285
19 21 14 0.3566
19 21 15 0.3502
19 21 16 0.4296
19 21 17 0.4561
19 21 18 0.3653
19 21 19 0.6257
19 21 20 0.7844
19 21 21 1.0141
19 21 22 0.7781
19 21 23 0.7005
19 21 24 0.3419
19 22 1 0.2699
19 22 2 0.3336
19 22 3 0.2498
19 22 4 0.2833
19 22 5 0.3112
19 22 6 0.3418
19 22 7 0.3769
19 22 8 0.3547
19 22 9 0.4448
19 22 10 0.4655
19 22 11 0.5504
19 22 12 0.5388
19 22 13 0.5061
19 22 14 0.4746
19 22 15 0.4292
19 22 16 0.4586
19 22 17 0.5283
19 22 18 0.5993
19 22 19 0.9939
19 22 20 0.925
19 22 21 0.8479
19 22 22 0.7588
19 22 23 0.5813
19 22 24 0.4711
19 23 1 0.3017
19 23 2 0.2545
19 23 3 0.2747
19 23 4 0.2626
19 23 5 0.2267
19 23 6 0.3857
19 23 7 0.4476
19 23 8 0.3889
19 23 9 0.3672
19 23 10 0.4719
19 23 11 0.4269
19 23 12 0.4573
19 23 13 0.5375
19 23 14 0.4044
19 23 15 0.4241
19 23 16 0.4799
19 23 17 0.4303
19 23 18 0.4767
19 23 19 0.7688
19 23 20 0.8332
19 23 21 0.9399
19 23 22 0.991
19 23 23 0.6292
19 23 24 0.3376
19 24 1 0.3264
19 24 2 0.3874
19 24 3 0.416
19 24 4 0.3296
19 24 5 0.3618
19 24 6 0.3959
19 24 7 0.3795
19 24 8 0.5323
19 24 9 0.6138
19 24 10 0.534
19 24 11 0.6023
19 24 12 1.0011
19 24 13 0.9749
19 24 14 0.6672
19 24 15 0.6328
19 24 16 0.7136
19 24 17 0.4911
19 24 18 0.5239
19 24 19 0.6232
19 24 20 0.6931
19 24 21 0.898
19 24 22 0.7193
19 24 23 0.6066
19 24 24 0.5252
19 25 1 0.2996
19 25 2 0.3788
19 25 3 0.3475
19 25 4 0.3072
19 25 5 0.3131
19 25 6 0.3483
19 25 7 0.4048
19 25 8 0.5459
19 25 9 0.6109
19 25 10 0.5288
19 25 11 0.515
19 25 12 0.9414
19 25 13 1.0384
19 25 14 0.7788
19 25 15 0.6796
19 25 16 0.6338
19 25 17 0.5137
19 25 18 0.4474
19 25 19 0.6732
19 25 20 0.6731
19 25 21 0.8275
19 25 22 0.7587
19 25 23 0.7292
19 25 24 0.567
19 26 1 0.2915
19 26 2 0.2793
19 26 3 0.2784
19 26 4 0.2743
19 26 5 0.2378
19 26 6 0.4152
19 26 7 0.4644
19 26 8 0.3874
19 26 9 0.3424
19 26 10 0.4058
19 26 11 0.4249
19 26 12 0.4692
19 26 13 0.5574
19 26 14 0.3866
19 26 15 0.4476
19 26 16 0.4486
19 26 17 0.444
19 26 18 0.5208
19 26 19 0.8469
19 26 20 0.9486
19 26 21 0.9441
19 26 22 0.9994
19 26 23 0.5982
19 26 24 0.3488
19 27 1 0.2965
19 27 2 0.2838
19 27 3 0.2651
19 27 4 0.2506
19 27 5 0.3252
19 27 6 0.3509
19 27 7 0.3522
19 27 8 0.3571
19 27 9 0.373
19 27 10 0.4383
19 27 11 0.4995
19 27 12 0.5197
19 27 13 0.5739
19 27 14 0.5141
19 27 15 0.4313
19 27 16 0.4307
19 27 17 0.5257
19 27 18 0.5995
19 27 19 0.9874
19 27 20 0.9987
19 27 21 0.8747
19 27 22 0.6964
19 27 23 0.6311
19 27 24 0.4054
19 28 1 0.265
19 28 2 0.3164
19 28 3 0.236
19 28 4 0.2912
19 28 5 0.31
19 28 6 0.3097
19 28 7 0.3856
19 28 8 0.3967
19 28 9 0.3891
19 28 10 0.4403
19 28 11 0.5812
19 28 12 0.5414
19 28 13 0.5173
19 28 14 0.5132
19 28 15 0.4266
19 28 16 0.4269
19 28 17 0.5451
19 28 18 0.6028
19 28 19 0.9083
19 28 20 0.9237
19 28 21 0.8454
19 28 22 0.7617
19 28 23 0.6221
19 28 24 0.4702
19 29 1 0.4911
19 29 2 0.402
19 29 3 0.3959
19 29 4 0.4054
19 29 5 0.3968
19 29 6 0.4959
19 29 7 0.6434
19 29 8 0.7432
19 29 9 0.6271
19 29 10 0.6178
19 29 11 0.6353
19 29 12 0.5366
19 29 13 0.5531
19 29 14 0.5644
19 29 15 0.5621
19 29 16 0.6052
19 29 17 0.5243
19 29 18 0.5
19 29 19 0.751
19 29 20 0.7557
19 29 21 1.004
19 29 22 0.7971
19 29 23 0.7141
19 29 24 0.5576
19 30 1 0.4733
19 30 2 0.4228
19 30 3 0.4172
19 30 4 0.4582
19 30 5 0.3686
19 30 6 0.5114
19 30 7 0.6249
19 30 8 0.7102
19 30 9 0.6037
19 30 10 0.6242
19 30 11 0.5714
19 30 12 0.5788
19 30 13 0.5385
19 30 14 0.6529
19 30 15 0.5676
19 30 16 0.6333
19 30 17 0.4461
19 30 18 0.5719
19 30 19 0.7438
19 30 20 0.8217
19 30 21 1.0436
19 30 22 0.7806
19 30 23 0.6091
19 30 24 0.5442
19 31 1 0.3333
19 31 2 0.3444
19 31 3 0.3774
19 31 4 0.3619
19 31 5 0.371
19 31 6 0.351
19 31 7 0.3572
19 31 8 0.5363
19 31 9 0.5976
19 31 10 0.5705
19 31 11 0.5106
19 31 12 0.9709
19 31 13 0.8568
19 31 14 0.6721
19 31 15 0.6944
19 31 16 0.6801
19 31 17 0.5564
19 31 18 0.4704
19 31 19 0.5856
19 31 20 0.7873
19 31 21 0.912
19 31 22 0.7378
19 31 23 0.6295
19 31 24 0.5829
19 32 1 0.3002
19 32 2 0.3174
19 32 3 0.2761
19 32 4 0.2933
19 32 5 0.2824
19 32 6 0.3417
19 32 7 0.3942
19 32 8 0.372
19 32 9 0.396
19 32 10 0.5047
19 32 11 0.5329
19 32 12 0.5724
19 32 13 0.5557
19 32 14 0.4762
19 32 15 0.4841
19 32 16 0.3853
19 32 17 0.5004
19 32 18 0.6696
19 32 19 0.9612
19 32 20 0.9181
19 32 21 0.9655
19 32 22 0.7158
19 32 23 0.6334
19 32 24 0.4578
19 33 1 0.3
19 33 2 0.2814
19 33 3 0.263
19 33 4 0.2821
19 33 5 0.2973
19 33 6 0.3468
19 33 7 0.4014
19 33 8 0.3928
19 33 9 0.4188
19 33 10 0.51
19 33 11 0.5254
19 33 12 0.5951
19 33 13 0.4917
19 33 14 0.4685
19 33 15 0.4911
19 33 16 0.4091
19 33 17 0.512
19 33 18 0.5567
19 33 19 0.9136
19 33 20 1.0961
19 33 21 0.8702
19 33 22 0.763
19 33 23 0.6121
19 33 24 0.4387
20 2 1 0.3401
20 2 2 0.3724
20 2 3 0.3564
20 2 4 0.3528
20 2 5 0.3268
20 2 6 0.3489
20 2 7 0.363
20 2 8 0.6032
20 2 9 0.6605
20 2 10 0.5332
20 2 11 0.5987
20 2 12 1.0126
20 2 13 1.0174
20 2 14 0.7811
20 2 15 0.6016
20 2 16 0.6377
20 2 17 0.5928
20 2 18 0.5265
20 2 19 0.6255
20 2 20 0.7509
20 2 21 0.8741
20 2 22 0.7323
20 2 23 0.6921
20 2 24 0.531
20 3 1 0.3166
20 3 2 0.361
20 3 3 0.3985
20 3 4 0.3342
20 3 5 0.3433
20 3 6 0.3298
20 3 7 0.3631
20 3 8 0.5784
20 3 9 0.5901
20 3 10 0.5335
20 3 11 0.5288
20 3 12 0.9232
20 3 13 0.9232
20 3 14 0.7904
20 3 15 0.6996
20 3 16 0.6134
20 3 17 0.5677
20 3 18 0.4492
20 3 19 0.6269
20 3 20 0.7446
20 3 21 0.7542
20 3 22 0.7243
20 3 23 0.6671
20 3 24 0.5372
20 4 1 0.2714
20 4 2 0.3329
20 4 3 0.2789
20 4 4 0.2861
